run,cores,variant,location,load,query,count,mean_ms,p50_ms,p90_ms,p95_ms,p99_ms
ResultsRun3,4,sev,remote,medium,LdbcShortQuery1PersonProfile,24,60.625,61,65,65,103
ResultsRun3,4,sev,remote,medium,LdbcShortQuery2PersonPosts,24,67.70833333333333,63,85,101,107
ResultsRun3,4,sev,remote,medium,LdbcShortQuery3PersonFriends,24,60.416666666666664,62,66,76,76
ResultsRun3,4,sev,remote,medium,LdbcShortQuery4MessageContent,24,60.625,61,64,64,103
ResultsRun3,4,sev,remote,medium,LdbcShortQuery5MessageCreator,24,60.75,61,66,66,66
ResultsRun3,4,sev,remote,medium,LdbcShortQuery6MessageForum,24,67.66666666666667,62,103,103,103
ResultsRun3,4,sev,remote,medium,LdbcShortQuery7MessageReplies,23,61.91304347826087,62,66,67,81
ResultsRun3,4,sev,remote,medium,LdbcUpdate2AddPostLike,5,66.8,64,82,82,82
ResultsRun3,4,sev,remote,medium,LdbcUpdate3AddCommentLike,4,52.25,47,63,63,63
ResultsRun3,4,sev,remote,medium,LdbcUpdate4AddForum,2,130.5,61,200,200,200
ResultsRun3,4,sev,remote,medium,LdbcUpdate5AddForumMembership,24,62.875,64,66,79,81
ResultsRun3,4,sev,remote,medium,LdbcUpdate6AddPost,22,73.22727272727273,62,76,88,263
ResultsRun3,4,sev,remote,medium,LdbcUpdate7AddComment,10,62.9,59,77,111,111
ResultsRun3,4,sev,remote,medium,LdbcUpdate8AddFriendship,1,150.0,150,150,150,150
ResultsRun3,4,sev,remote,high,LdbcQuery1,2,316.0,202,430,430,430
ResultsRun3,4,sev,remote,high,LdbcQuery10,2,850.0,833,867,867,867
ResultsRun3,4,sev,remote,high,LdbcQuery11,4,144.75,136,212,212,212
ResultsRun3,4,sev,remote,high,LdbcQuery12,2,985.0,755,1215,1215,1215
ResultsRun3,4,sev,remote,high,LdbcQuery13,4,65.75,61,85,85,85
ResultsRun3,4,sev,remote,high,LdbcQuery14,1,2064.0,2064,2064,2064,2064
ResultsRun3,4,sev,remote,high,LdbcQuery2,1,137.0,137,137,137,137
ResultsRun3,4,sev,remote,high,LdbcQuery3,1,3026.0,3026,3026,3026,3026
ResultsRun3,4,sev,remote,high,LdbcQuery4,1,148.0,148,148,148,148
ResultsRun3,4,sev,remote,high,LdbcQuery5,1,1426.0,1426,1426,1426,1426
ResultsRun3,4,sev,remote,high,LdbcQuery7,1,384.0,384,384,384,384
ResultsRun3,4,sev,remote,high,LdbcQuery8,2,162.5,64,261,261,261
ResultsRun3,4,sev,remote,high,LdbcShortQuery1PersonProfile,24,61.416666666666664,62,64,69,87
ResultsRun3,4,sev,remote,high,LdbcShortQuery2PersonPosts,24,68.79166666666667,63,91,102,118
ResultsRun3,4,sev,remote,high,LdbcShortQuery3PersonFriends,24,60.333333333333336,61,68,83,84
ResultsRun3,4,sev,remote,high,LdbcShortQuery4MessageContent,24,61.708333333333336,61,67,80,81
ResultsRun3,4,sev,remote,high,LdbcShortQuery5MessageCreator,24,59.375,61,65,67,68
ResultsRun3,4,sev,remote,high,LdbcShortQuery6MessageForum,24,57.875,60,67,67,71
ResultsRun3,4,sev,remote,high,LdbcShortQuery7MessageReplies,24,58.708333333333336,61,69,75,100
ResultsRun3,4,sev,remote,high,LdbcUpdate2AddPostLike,5,66.2,64,80,80,80
ResultsRun3,4,sev,remote,high,LdbcUpdate3AddCommentLike,4,61.25,62,69,69,69
ResultsRun3,4,sev,remote,high,LdbcUpdate4AddForum,2,103.5,48,159,159,159
ResultsRun3,4,sev,remote,high,LdbcUpdate5AddForumMembership,24,66.16666666666667,64,81,83,84
ResultsRun3,4,sev,remote,high,LdbcUpdate6AddPost,22,74.18181818181819,61,91,108,275
ResultsRun3,4,sev,remote,high,LdbcUpdate7AddComment,10,71.0,65,84,101,101
ResultsRun3,4,sev,remote,high,LdbcUpdate8AddFriendship,1,146.0,146,146,146,146
ResultsRun3,8,baseline,local,low,LdbcQuery1,25,27.2,28,48,51,55
ResultsRun3,8,baseline,local,low,LdbcQuery10,22,256.27272727272725,255,302,310,322
ResultsRun3,8,baseline,local,low,LdbcQuery11,41,21.951219512195124,22,29,35,40
ResultsRun3,8,baseline,local,low,LdbcQuery12,15,262.73333333333335,261,291,291,293
ResultsRun3,8,baseline,local,low,LdbcQuery13,35,3.2285714285714286,3,5,5,5
ResultsRun3,8,baseline,local,low,LdbcQuery14,13,420.7692307692308,394,831,831,880
ResultsRun3,8,baseline,local,low,LdbcQuery2,18,41.55555555555556,22,32,37,354
ResultsRun3,8,baseline,local,low,LdbcQuery3,10,1579.9,1578,1658,1674,1674
ResultsRun3,8,baseline,local,low,LdbcQuery4,19,17.789473684210527,16,23,27,30
ResultsRun3,8,baseline,local,low,LdbcQuery5,11,1158.7272727272727,1279,1482,1482,1622
ResultsRun3,8,baseline,local,low,LdbcQuery6,5,1224.0,1211,1308,1308,1308
ResultsRun3,8,baseline,local,low,LdbcQuery7,8,35.625,32,47,59,59
ResultsRun3,8,baseline,local,low,LdbcQuery8,15,3.6,3,5,5,6
ResultsRun3,8,baseline,local,low,LdbcQuery9,4,1734.25,1726,1789,1789,1789
ResultsRun3,8,baseline,local,low,LdbcShortQuery1PersonProfile,288,1.2708333333333333,1,2,2,2
ResultsRun3,8,baseline,local,low,LdbcShortQuery2PersonPosts,288,3.0902777777777777,2,5,7,14
ResultsRun3,8,baseline,local,low,LdbcShortQuery3PersonFriends,288,1.9131944444444444,2,3,5,6
ResultsRun3,8,baseline,local,low,LdbcShortQuery4MessageContent,289,1.301038062283737,1,2,2,2
ResultsRun3,8,baseline,local,low,LdbcShortQuery5MessageCreator,289,1.1280276816608996,1,2,2,2
ResultsRun3,8,baseline,local,low,LdbcShortQuery6MessageForum,289,1.0761245674740485,1,1,2,2
ResultsRun3,8,baseline,local,low,LdbcShortQuery7MessageReplies,289,1.1903114186851211,1,2,2,2
ResultsRun3,8,baseline,local,low,LdbcUpdate2AddPostLike,88,4.25,4,5,5,6
ResultsRun3,8,baseline,local,low,LdbcUpdate3AddCommentLike,121,4.024793388429752,4,5,5,5
ResultsRun3,8,baseline,local,low,LdbcUpdate4AddForum,7,5.0,5,5,7,7
ResultsRun3,8,baseline,local,low,LdbcUpdate5AddForumMembership,297,3.936026936026936,4,5,5,5
ResultsRun3,8,baseline,local,low,LdbcUpdate6AddPost,59,4.915254237288136,5,6,7,7
ResultsRun3,8,baseline,local,low,LdbcUpdate7AddComment,94,5.24468085106383,5,6,7,7
ResultsRun3,8,baseline,local,low,LdbcUpdate8AddFriendship,12,4.166666666666667,4,5,5,6
ResultsRun3,8,baseline,local,medium,LdbcQuery1,25,42.12,43,84,98,106
ResultsRun3,8,baseline,local,medium,LdbcQuery10,22,304.22727272727275,297,346,351,425
ResultsRun3,8,baseline,local,medium,LdbcQuery11,41,31.48780487804878,31,48,49,51
ResultsRun3,8,baseline,local,medium,LdbcQuery12,15,349.8666666666667,335,447,447,467
ResultsRun3,8,baseline,local,medium,LdbcQuery13,35,4.142857142857143,4,6,7,9
ResultsRun3,8,baseline,local,medium,LdbcQuery14,13,576.7692307692307,560,1153,1153,1446
ResultsRun3,8,baseline,local,medium,LdbcQuery2,18,54.333333333333336,27,48,66,444
ResultsRun3,8,baseline,local,medium,LdbcQuery3,10,2180.4,2132,2364,2524,2524
ResultsRun3,8,baseline,local,medium,LdbcQuery4,19,19.894736842105264,18,28,32,32
ResultsRun3,8,baseline,local,medium,LdbcQuery5,11,1546.5454545454545,1689,2110,2110,2123
ResultsRun3,8,baseline,local,medium,LdbcQuery6,5,1621.6,1697,1738,1738,1738
ResultsRun3,8,baseline,local,medium,LdbcQuery7,8,51.75,38,73,104,104
ResultsRun3,8,baseline,local,medium,LdbcQuery8,15,3.8666666666666667,3,6,6,16
ResultsRun3,8,baseline,local,medium,LdbcQuery9,4,2540.75,2516,2776,2776,2776
ResultsRun3,8,baseline,local,medium,LdbcShortQuery1PersonProfile,292,1.4726027397260273,1,2,3,4
ResultsRun3,8,baseline,local,medium,LdbcShortQuery2PersonPosts,292,3.743150684931507,3,6,9,17
ResultsRun3,8,baseline,local,medium,LdbcShortQuery3PersonFriends,292,2.404109589041096,2,4,5,9
ResultsRun3,8,baseline,local,medium,LdbcShortQuery4MessageContent,292,1.5547945205479452,1,2,3,5
ResultsRun3,8,baseline,local,medium,LdbcShortQuery5MessageCreator,292,1.2945205479452055,1,2,2,4
ResultsRun3,8,baseline,local,medium,LdbcShortQuery6MessageForum,292,1.417808219178082,1,2,2,4
ResultsRun3,8,baseline,local,medium,LdbcShortQuery7MessageReplies,292,1.547945205479452,1,2,3,4
ResultsRun3,8,baseline,local,medium,LdbcUpdate2AddPostLike,88,4.693181818181818,4,6,7,11
ResultsRun3,8,baseline,local,medium,LdbcUpdate3AddCommentLike,121,4.347107438016529,4,6,7,12
ResultsRun3,8,baseline,local,medium,LdbcUpdate4AddForum,7,6.857142857142857,6,8,13,13
ResultsRun3,8,baseline,local,medium,LdbcUpdate5AddForumMembership,297,4.28956228956229,4,6,6,9
ResultsRun3,8,baseline,local,medium,LdbcUpdate6AddPost,59,5.237288135593221,5,7,8,9
ResultsRun3,8,baseline,local,medium,LdbcUpdate7AddComment,94,5.872340425531915,5,7,8,12
ResultsRun3,8,baseline,local,medium,LdbcUpdate8AddFriendship,12,4.333333333333333,4,6,6,7
ResultsRun3,8,baseline,local,high,LdbcQuery1,25,62.32,54,132,145,194
ResultsRun3,8,baseline,local,high,LdbcQuery10,22,530.3636363636364,525,628,732,852
ResultsRun3,8,baseline,local,high,LdbcQuery11,41,48.853658536585364,46,71,92,136
ResultsRun3,8,baseline,local,high,LdbcQuery12,15,613.0666666666667,580,731,731,813
ResultsRun3,8,baseline,local,high,LdbcQuery13,35,4.542857142857143,4,9,9,10
ResultsRun3,8,baseline,local,high,LdbcQuery14,13,904.3846153846154,767,1596,1596,2634
ResultsRun3,8,baseline,local,high,LdbcQuery2,18,91.5,37,114,140,702
ResultsRun3,8,baseline,local,high,LdbcQuery3,10,3761.8,3920,4568,4649,4649
ResultsRun3,8,baseline,local,high,LdbcQuery4,19,32.05263157894737,29,52,53,55
ResultsRun3,8,baseline,local,high,LdbcQuery5,11,2541.2727272727275,2770,3407,3407,3611
ResultsRun3,8,baseline,local,high,LdbcQuery6,5,2655.6,2573,3358,3358,3358
ResultsRun3,8,baseline,local,high,LdbcQuery7,8,67.125,57,107,117,117
ResultsRun3,8,baseline,local,high,LdbcQuery8,15,4.066666666666666,2,9,9,16
ResultsRun3,8,baseline,local,high,LdbcQuery9,4,4490.0,4236,5255,5255,5255
ResultsRun3,8,baseline,local,high,LdbcShortQuery1PersonProfile,296,2.6182432432432434,2,5,6,10
ResultsRun3,8,baseline,local,high,LdbcShortQuery2PersonPosts,295,6.779661016949152,5,14,18,31
ResultsRun3,8,baseline,local,high,LdbcShortQuery3PersonFriends,295,4.223728813559322,3,8,11,19
ResultsRun3,8,baseline,local,high,LdbcShortQuery4MessageContent,303,2.5775577557755778,2,5,7,12
ResultsRun3,8,baseline,local,high,LdbcShortQuery5MessageCreator,303,2.3894389438943895,2,5,7,11
ResultsRun3,8,baseline,local,high,LdbcShortQuery6MessageForum,303,2.3069306930693068,2,4,6,8
ResultsRun3,8,baseline,local,high,LdbcShortQuery7MessageReplies,303,2.5214521452145213,2,5,6,9
ResultsRun3,8,baseline,local,high,LdbcUpdate2AddPostLike,88,7.238636363636363,6,12,14,15
ResultsRun3,8,baseline,local,high,LdbcUpdate3AddCommentLike,121,6.884297520661157,6,11,12,25
ResultsRun3,8,baseline,local,high,LdbcUpdate4AddForum,7,14.0,7,20,46,46
ResultsRun3,8,baseline,local,high,LdbcUpdate5AddForumMembership,297,6.760942760942761,6,10,12,19
ResultsRun3,8,baseline,local,high,LdbcUpdate6AddPost,59,9.254237288135593,9,14,15,17
ResultsRun3,8,baseline,local,high,LdbcUpdate7AddComment,94,9.670212765957446,9,16,16,17
ResultsRun3,8,baseline,local,high,LdbcUpdate8AddFriendship,12,6.333333333333333,6,10,10,11
ResultsRun3,8,baseline,remote,low,LdbcQuery1,2,100.0,83,117,117,117
ResultsRun3,8,baseline,remote,low,LdbcQuery10,2,333.0,314,352,352,352
ResultsRun3,8,baseline,remote,low,LdbcQuery11,4,59.25,60,63,63,63
ResultsRun3,8,baseline,remote,low,LdbcQuery12,2,388.5,308,469,469,469
ResultsRun3,8,baseline,remote,low,LdbcQuery13,4,55.0,39,97,97,97
ResultsRun3,8,baseline,remote,low,LdbcQuery14,1,840.0,840,840,840,840
ResultsRun3,8,baseline,remote,low,LdbcQuery2,1,93.0,93,93,93,93
ResultsRun3,8,baseline,remote,low,LdbcQuery3,1,1863.0,1863,1863,1863,1863
ResultsRun3,8,baseline,remote,low,LdbcQuery4,1,69.0,69,69,69,69
ResultsRun3,8,baseline,remote,low,LdbcQuery5,1,676.0,676,676,676,676
ResultsRun3,8,baseline,remote,low,LdbcQuery7,1,168.0,168,168,168,168
ResultsRun3,8,baseline,remote,low,LdbcQuery8,2,83.5,36,131,131,131
ResultsRun3,8,baseline,remote,low,LdbcShortQuery1PersonProfile,23,43.391304347826086,35,61,88,89
ResultsRun3,8,baseline,remote,low,LdbcShortQuery2PersonPosts,23,50.869565217391305,39,87,100,112
ResultsRun3,8,baseline,remote,low,LdbcShortQuery3PersonFriends,23,48.17391304347826,36,88,99,101
ResultsRun3,8,baseline,remote,low,LdbcShortQuery4MessageContent,24,44.833333333333336,35,62,95,100
ResultsRun3,8,baseline,remote,low,LdbcShortQuery5MessageCreator,24,44.083333333333336,35,64,87,89
ResultsRun3,8,baseline,remote,low,LdbcShortQuery6MessageForum,24,40.708333333333336,35,61,62,63
ResultsRun3,8,baseline,remote,low,LdbcShortQuery7MessageReplies,24,46.333333333333336,36,63,99,100
ResultsRun3,8,baseline,remote,low,LdbcUpdate2AddPostLike,5,43.2,40,57,57,57
ResultsRun3,8,baseline,remote,low,LdbcUpdate3AddCommentLike,4,42.25,38,53,53,53
ResultsRun3,8,baseline,remote,low,LdbcUpdate4AddForum,2,75.5,56,95,95,95
ResultsRun3,8,baseline,remote,low,LdbcUpdate5AddForumMembership,24,42.25,39,57,62,67
ResultsRun3,8,baseline,remote,low,LdbcUpdate6AddPost,22,58.63636363636363,60,67,89,113
ResultsRun3,8,baseline,remote,low,LdbcUpdate7AddComment,10,52.0,45,66,67,67
ResultsRun3,8,baseline,remote,low,LdbcUpdate8AddFriendship,1,80.0,80,80,80,80
ResultsRun3,8,baseline,remote,medium,LdbcQuery1,2,179.0,110,248,248,248
ResultsRun3,8,baseline,remote,medium,LdbcQuery10,2,694.0,536,852,852,852
ResultsRun3,8,baseline,remote,medium,LdbcQuery11,4,110.75,87,143,143,143
ResultsRun3,8,baseline,remote,medium,LdbcQuery12,2,688.5,582,795,795,795
ResultsRun3,8,baseline,remote,medium,LdbcQuery13,4,71.0,60,102,102,102
ResultsRun3,8,baseline,remote,medium,LdbcQuery14,1,1242.0,1242,1242,1242,1242
ResultsRun3,8,baseline,remote,medium,LdbcQuery2,1,141.0,141,141,141,141
ResultsRun3,8,baseline,remote,medium,LdbcQuery3,1,2538.0,2538,2538,2538,2538
ResultsRun3,8,baseline,remote,medium,LdbcQuery4,1,207.0,207,207,207,207
ResultsRun3,8,baseline,remote,medium,LdbcQuery5,1,1165.0,1165,1165,1165,1165
ResultsRun3,8,baseline,remote,medium,LdbcQuery7,1,275.0,275,275,275,275
ResultsRun3,8,baseline,remote,medium,LdbcQuery8,2,116.5,63,170,170,170
ResultsRun3,8,baseline,remote,medium,LdbcShortQuery1PersonProfile,25,58.68,61,64,65,95
ResultsRun3,8,baseline,remote,medium,LdbcShortQuery2PersonPosts,25,72.52,62,109,115,268
ResultsRun3,8,baseline,remote,medium,LdbcShortQuery3PersonFriends,25,58.56,61,67,73,123
ResultsRun3,8,baseline,remote,medium,LdbcShortQuery4MessageContent,26,65.92307692307692,62,64,82,259
ResultsRun3,8,baseline,remote,medium,LdbcShortQuery5MessageCreator,26,61.38461538461539,60,80,95,107
ResultsRun3,8,baseline,remote,medium,LdbcShortQuery6MessageForum,26,63.42307692307692,54,64,95,264
ResultsRun3,8,baseline,remote,medium,LdbcShortQuery7MessageReplies,25,63.32,53,72,83,269
ResultsRun3,8,baseline,remote,medium,LdbcUpdate2AddPostLike,5,67.0,61,101,101,101
ResultsRun3,8,baseline,remote,medium,LdbcUpdate3AddCommentLike,4,42.75,37,57,57,57
ResultsRun3,8,baseline,remote,medium,LdbcUpdate4AddForum,2,96.0,64,128,128,128
ResultsRun3,8,baseline,remote,medium,LdbcUpdate5AddForumMembership,24,61.583333333333336,62,66,67,124
ResultsRun3,8,baseline,remote,medium,LdbcUpdate6AddPost,22,75.0,62,110,124,273
ResultsRun3,8,baseline,remote,medium,LdbcUpdate7AddComment,10,65.9,63,86,110,110
ResultsRun3,8,baseline,remote,medium,LdbcUpdate8AddFriendship,1,63.0,63,63,63,63
ResultsRun3,8,baseline,remote,high,LdbcQuery1,2,319.0,140,498,498,498
ResultsRun3,8,baseline,remote,high,LdbcQuery10,2,806.5,592,1021,1021,1021
ResultsRun3,8,baseline,remote,high,LdbcQuery11,4,130.5,104,178,178,178
ResultsRun3,8,baseline,remote,high,LdbcQuery12,2,878.0,552,1204,1204,1204
ResultsRun3,8,baseline,remote,high,LdbcQuery13,4,68.0,62,84,84,84
ResultsRun3,8,baseline,remote,high,LdbcQuery14,1,1679.0,1679,1679,1679,1679
ResultsRun3,8,baseline,remote,high,LdbcQuery2,1,225.0,225,225,225,225
ResultsRun3,8,baseline,remote,high,LdbcQuery3,1,3226.0,3226,3226,3226,3226
ResultsRun3,8,baseline,remote,high,LdbcQuery4,1,201.0,201,201,201,201
ResultsRun3,8,baseline,remote,high,LdbcQuery5,1,1526.0,1526,1526,1526,1526
ResultsRun3,8,baseline,remote,high,LdbcQuery7,1,315.0,315,315,315,315
ResultsRun3,8,baseline,remote,high,LdbcQuery8,2,137.0,58,216,216,216
ResultsRun3,8,baseline,remote,high,LdbcShortQuery1PersonProfile,23,56.43478260869565,56,65,66,67
ResultsRun3,8,baseline,remote,high,LdbcShortQuery2PersonPosts,23,63.21739130434783,64,67,81,97
ResultsRun3,8,baseline,remote,high,LdbcShortQuery3PersonFriends,23,60.82608695652174,63,66,70,73
ResultsRun3,8,baseline,remote,high,LdbcShortQuery4MessageContent,26,57.42307692307692,62,65,67,69
ResultsRun3,8,baseline,remote,high,LdbcShortQuery5MessageCreator,26,55.34615384615385,53,66,66,67
ResultsRun3,8,baseline,remote,high,LdbcShortQuery6MessageForum,26,57.46153846153846,59,65,65,68
ResultsRun3,8,baseline,remote,high,LdbcShortQuery7MessageReplies,25,53.96,56,65,65,66
ResultsRun3,8,baseline,remote,high,LdbcUpdate2AddPostLike,5,58.2,63,65,65,65
ResultsRun3,8,baseline,remote,high,LdbcUpdate3AddCommentLike,4,51.25,39,65,65,65
ResultsRun3,8,baseline,remote,high,LdbcUpdate4AddForum,2,103.0,60,146,146,146
ResultsRun3,8,baseline,remote,high,LdbcUpdate5AddForumMembership,24,61.75,63,73,79,79
ResultsRun3,8,baseline,remote,high,LdbcUpdate6AddPost,22,65.0909090909091,64,66,103,172
ResultsRun3,8,baseline,remote,high,LdbcUpdate7AddComment,10,58.9,63,65,66,66
ResultsRun3,8,baseline,remote,high,LdbcUpdate8AddFriendship,1,65.0,65,65,65,65
ResultsRun3,8,sev,local,low,LdbcQuery1,25,24.44,27,42,46,60
ResultsRun3,8,sev,local,low,LdbcQuery10,22,233.36363636363637,225,269,285,286
ResultsRun3,8,sev,local,low,LdbcQuery11,41,19.5609756097561,19,28,32,34
ResultsRun3,8,sev,local,low,LdbcQuery12,15,221.0,220,251,251,263
ResultsRun3,8,sev,local,low,LdbcQuery13,35,2.857142857142857,3,4,4,5
ResultsRun3,8,sev,local,low,LdbcQuery14,13,353.7692307692308,342,684,684,759
ResultsRun3,8,sev,local,low,LdbcQuery2,18,36.55555555555556,19,30,37,309
ResultsRun3,8,sev,local,low,LdbcQuery3,10,1390.8,1370,1446,1461,1461
ResultsRun3,8,sev,local,low,LdbcQuery4,19,16.31578947368421,14,25,27,28
ResultsRun3,8,sev,local,low,LdbcQuery5,11,1043.1818181818182,1136,1328,1328,1413
ResultsRun3,8,sev,local,low,LdbcQuery6,5,1109.4,1104,1179,1179,1179
ResultsRun3,8,sev,local,low,LdbcQuery7,8,32.75,29,50,53,53
ResultsRun3,8,sev,local,low,LdbcQuery8,15,3.4,3,5,5,11
ResultsRun3,8,sev,local,low,LdbcQuery9,4,1529.75,1521,1575,1575,1575
ResultsRun3,8,sev,local,low,LdbcShortQuery1PersonProfile,284,1.2852112676056338,1,2,2,2
ResultsRun3,8,sev,local,low,LdbcShortQuery2PersonPosts,284,3.017605633802817,2,5,7,11
ResultsRun3,8,sev,local,low,LdbcShortQuery3PersonFriends,284,1.9507042253521127,2,3,4,5
ResultsRun3,8,sev,local,low,LdbcShortQuery4MessageContent,288,1.3055555555555556,1,2,2,2
ResultsRun3,8,sev,local,low,LdbcShortQuery5MessageCreator,288,1.1423611111111112,1,2,2,2
ResultsRun3,8,sev,local,low,LdbcShortQuery6MessageForum,288,1.1875,1,2,2,2
ResultsRun3,8,sev,local,low,LdbcShortQuery7MessageReplies,288,1.4375,1,2,2,3
ResultsRun3,8,sev,local,low,LdbcUpdate2AddPostLike,88,3.647727272727273,4,5,5,6
ResultsRun3,8,sev,local,low,LdbcUpdate3AddCommentLike,121,3.4214876033057853,3,4,5,5
ResultsRun3,8,sev,local,low,LdbcUpdate4AddForum,7,5.0,5,6,6,6
ResultsRun3,8,sev,local,low,LdbcUpdate5AddForumMembership,297,3.478114478114478,3,4,5,5
ResultsRun3,8,sev,local,low,LdbcUpdate6AddPost,59,4.101694915254237,4,5,6,7
ResultsRun3,8,sev,local,low,LdbcUpdate7AddComment,94,4.585106382978723,5,6,6,7
ResultsRun3,8,sev,local,low,LdbcUpdate8AddFriendship,12,3.5833333333333335,4,4,4,6
ResultsRun3,8,sev,local,medium,LdbcQuery1,25,35.24,43,63,77,79
ResultsRun3,8,sev,local,medium,LdbcQuery10,22,280.09090909090907,281,334,345,359
ResultsRun3,8,sev,local,medium,LdbcQuery11,41,25.829268292682926,25,38,42,50
ResultsRun3,8,sev,local,medium,LdbcQuery12,15,305.0,293,374,374,435
ResultsRun3,8,sev,local,medium,LdbcQuery13,35,3.3714285714285714,3,5,5,6
ResultsRun3,8,sev,local,medium,LdbcQuery14,13,464.9230769230769,416,1006,1006,1045
ResultsRun3,8,sev,local,medium,LdbcQuery2,18,52.111111111111114,28,38,57,460
ResultsRun3,8,sev,local,medium,LdbcQuery3,10,1861.5,1833,2061,2111,2111
ResultsRun3,8,sev,local,medium,LdbcQuery4,19,17.0,17,21,23,23
ResultsRun3,8,sev,local,medium,LdbcQuery5,11,1260.4545454545455,1439,1532,1532,1984
ResultsRun3,8,sev,local,medium,LdbcQuery6,5,1390.0,1412,1540,1540,1540
ResultsRun3,8,sev,local,medium,LdbcQuery7,8,50.375,46,74,98,98
ResultsRun3,8,sev,local,medium,LdbcQuery8,15,2.8666666666666667,2,6,6,7
ResultsRun3,8,sev,local,medium,LdbcQuery9,4,2204.25,2141,2298,2298,2298
ResultsRun3,8,sev,local,medium,LdbcShortQuery1PersonProfile,292,1.5616438356164384,2,2,2,3
ResultsRun3,8,sev,local,medium,LdbcShortQuery2PersonPosts,292,3.51027397260274,3,5,7,16
ResultsRun3,8,sev,local,medium,LdbcShortQuery3PersonFriends,292,2.3972602739726026,2,4,5,7
ResultsRun3,8,sev,local,medium,LdbcShortQuery4MessageContent,301,1.5448504983388704,1,2,2,4
ResultsRun3,8,sev,local,medium,LdbcShortQuery5MessageCreator,301,1.4485049833887043,1,2,2,3
ResultsRun3,8,sev,local,medium,LdbcShortQuery6MessageForum,301,1.5348837209302326,1,2,2,4
ResultsRun3,8,sev,local,medium,LdbcShortQuery7MessageReplies,301,1.7641196013289036,2,2,3,3
ResultsRun3,8,sev,local,medium,LdbcUpdate2AddPostLike,88,3.6818181818181817,4,4,5,6
ResultsRun3,8,sev,local,medium,LdbcUpdate3AddCommentLike,121,3.3884297520661155,3,4,5,6
ResultsRun3,8,sev,local,medium,LdbcUpdate4AddForum,7,5.714285714285714,5,6,11,11
ResultsRun3,8,sev,local,medium,LdbcUpdate5AddForumMembership,297,3.5757575757575757,3,5,5,8
ResultsRun3,8,sev,local,medium,LdbcUpdate6AddPost,59,4.11864406779661,4,5,6,7
ResultsRun3,8,sev,local,medium,LdbcUpdate7AddComment,94,4.829787234042553,5,6,7,8
ResultsRun3,8,sev,local,medium,LdbcUpdate8AddFriendship,12,3.6666666666666665,4,5,5,5
ResultsRun3,8,sev,local,high,LdbcQuery1,25,56.6,60,142,142,197
ResultsRun3,8,sev,local,high,LdbcQuery10,22,480.8636363636364,480,585,629,690
ResultsRun3,8,sev,local,high,LdbcQuery11,41,42.41463414634146,39,72,78,85
ResultsRun3,8,sev,local,high,LdbcQuery12,15,588.7333333333333,569,753,753,769
ResultsRun3,8,sev,local,high,LdbcQuery13,35,4.771428571428571,4,8,8,25
